product	reactants	split	reactant_list	reactant_num	product_len	reactants_len
CC(C)(C)COC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1	CC(C)(C)COC(=O)N1CCC(O)CC1.CS(=O)(=O)c1ccc(N2CCc3c(Cl)ncnc32)c(F)c1	train	['CC(C)(C)COC(=O)N1CCC(O)CC1', 'CS(=O)(=O)c1ccc(N2CCc3c(Cl)ncnc32)c(F)c1']	2	60	67
COc1ccc(C2COCCO2)c2sc(NC(=O)c3ccnc(C4=CCOCC4)c3)nc12	CCCC[Sn](CCCC)(CCCC)C1=CCOCC1.COc1ccc(C2COCCO2)c2sc(NC(=O)c3ccnc(Br)c3)nc12	train	['CCCC[Sn](CCCC)(CCCC)C1=CCOCC1', 'COc1ccc(C2COCCO2)c2sc(NC(=O)c3ccnc(Br)c3)nc12']	2	52	75
CC(C)(C)OC(=O)N1CCc2cc(OCCCc3ccc(F)cc3F)ccc21	CC(C)(C)OC(=O)N1CCc2cc(O)ccc21.CS(=O)(=O)OCCCc1ccc(F)cc1F	train	['CC(C)(C)OC(=O)N1CCc2cc(O)ccc21', 'CS(=O)(=O)OCCCc1ccc(F)cc1F']	2	45	57
O=C(O)c1ccc2c(c1)C(F)(F)C1(C2)C(=O)Nc2ncccc21	COC(=O)c1ccc2c(c1)C(F)(F)C1(C2)C(=O)Nc2ncccc21	train	['COC(=O)c1ccc2c(c1)C(F)(F)C1(C2)C(=O)Nc2ncccc21']	1	45	46
CC(C)(C)c1ccc(CO)cc1[N+](=O)[O-]	CC(C)(C)c1ccc(C(=O)O)cc1[N+](=O)[O-]	train	['CC(C)(C)c1ccc(C(=O)O)cc1[N+](=O)[O-]']	1	32	36
COc1cccc(CCNC(C)=O)c1	CC(=O)Cl.COc1cccc(CCN)c1	train	['CC(=O)Cl', 'COc1cccc(CCN)c1']	2	21	24
CN1C(=O)C(=O)c2cccc(F)c21	CI.O=C1Nc2c(F)cccc2C1=O	train	['CI', 'O=C1Nc2c(F)cccc2C1=O']	2	25	23
Cc1ccc(OC(C)c2ccc(C(=O)O)cc2)cc1	COC(=O)c1ccc(C(C)Oc2ccc(C)cc2)cc1	train	['COC(=O)c1ccc(C(C)Oc2ccc(C)cc2)cc1']	1	32	33
CC(C)(CC(=O)Nn1nc(S(=O)(=O)c2ccccc2)c2ccccc2c1=O)c1ccccc1	CC(C)(CC(=O)O)c1ccccc1.Nn1nc(S(=O)(=O)c2ccccc2)c2ccccc2c1=O	train	['CC(C)(CC(=O)O)c1ccccc1', 'Nn1nc(S(=O)(=O)c2ccccc2)c2ccccc2c1=O']	2	57	59
CCN(Cc1cncc(Br)c1)S(=O)(=O)CC	CCI.CCS(=O)(=O)NCc1cncc(Br)c1	train	['CCI', 'CCS(=O)(=O)NCc1cncc(Br)c1']	2	29	29
Oc1nn(CCN2CCCCC2)cc1-c1ccc(OC(F)(F)F)cc1	FC(F)(F)Oc1ccc(-c2cn(CCN3CCCCC3)nc2OCc2ccccc2)cc1	train	['FC(F)(F)Oc1ccc(-c2cn(CCN3CCCCC3)nc2OCc2ccccc2)cc1']	1	40	49
CCOC(Cc1ccc(C(C)(C)O[SiH2]C(C)(C)C)cc1)C(=O)OCC(Cl)(Cl)Cl	CCOC(Cc1ccc(C(C)(C)O[SiH2]C(C)(C)C)cc1)C(=O)O.OCC(Cl)(Cl)Cl	train	['CCOC(Cc1ccc(C(C)(C)O[SiH2]C(C)(C)C)cc1)C(=O)O', 'OCC(Cl)(Cl)Cl']	2	57	59
Cc1ccc2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2n1	Cc1ccc2cc(Br)ccc2n1.OB(O)c1ccc2ccc3cccc4ccc1c2c34	train	['Cc1ccc2cc(Br)ccc2n1', 'OB(O)c1ccc2ccc3cccc4ccc1c2c34']	2	42	49
CNc1ccc2c(C)n[nH]c2c1	C=O.Cc1n[nH]c2cc(N)ccc12	train	['C=O', 'Cc1n[nH]c2cc(N)ccc12']	2	21	24
N#CN=C1NCCN1c1ccc(N)cc1	N#CN=C1NCCN1c1ccc([N+](=O)[O-])cc1	train	['N#CN=C1NCCN1c1ccc([N+](=O)[O-])cc1']	1	23	34
CC(C)(C)OC(=O)N1CCN(c2cccc3c2COC(=O)N3Cc2ccccc2)CC1	BrCc1ccccc1.CC(C)(C)OC(=O)N1CCN(c2cccc3c2COC(=O)N3)CC1	train	['BrCc1ccccc1', 'CC(C)(C)OC(=O)N1CCN(c2cccc3c2COC(=O)N3)CC1']	2	51	54
CO[C@@H]([C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC(C)(C)C	CC(C)(C)OC(=O)[C@@H](N)Cc1ccccc1.CO[C@@H]([C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H](C)C(=O)O	train	['CC(C)(C)OC(=O)[C@@H](N)Cc1ccccc1', 'CO[C@@H]([C@@H]1CCCN1C(=O)OCC1c2ccccc2-c2ccccc21)[C@@H](C)C(=O)O']	2	95	97
COc1ccc(CN(c2ncns2)S(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCN3c2ccc(C(F)(F)F)cc2Cl)c(OC)c1	CC(=O)OC(C)=O.COc1ccc(CN(c2ncns2)S(=O)(=O)c2ccc3c(c2)NCCN3c2ccc(C(F)(F)F)cc2Cl)c(OC)c1	train	['CC(=O)OC(C)=O', 'COc1ccc(CN(c2ncns2)S(=O)(=O)c2ccc3c(c2)NCCN3c2ccc(C(F)(F)F)cc2Cl)c(OC)c1']	2	80	86
CN(C)C(C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1)c1ccccc1	CNC.O=C(Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1)C(Cl)c1ccccc1	train	['CNC', 'O=C(Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1)C(Cl)c1ccccc1']	2	57	58
CN(C)CCNC(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1	CN(C)CCN.O=C(O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1	train	['CN(C)CCN', 'O=C(O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1']	2	48	50
CC(C)(C)N1C(=O)C=C(c2cccc(N)c2)S1(=O)=O	CC(C)(C)OC(=O)Nc1cccc(C2=CC(=O)N(C(C)(C)C)S2(=O)=O)c1	train	['CC(C)(C)OC(=O)Nc1cccc(C2=CC(=O)N(C(C)(C)C)S2(=O)=O)c1']	1	39	53
Clc1nc(N2CCOCC2)c2sc(CN3CCCCC3)cc2n1	C1CCNCC1.O=Cc1cc2nc(Cl)nc(N3CCOCC3)c2s1	train	['C1CCNCC1', 'O=Cc1cc2nc(Cl)nc(N3CCOCC3)c2s1']	2	36	39
Cc1cc(C=NO)cc(Oc2nc(Cl)nc(Cl)c2C(C)C)c1	Cc1cc(C=O)cc(Oc2nc(Cl)nc(Cl)c2C(C)C)c1.NO	train	['Cc1cc(C=O)cc(Oc2nc(Cl)nc(Cl)c2C(C)C)c1', 'NO']	2	39	41
CCN(CCOc1ccccc1)Cc1ccc(COc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cc1	CCNCCOc1ccccc1.O=C1CCC(N2Cc3c(OCc4ccc(CBr)cc4)cccc3C2=O)C(=O)N1	train	['CCNCCOc1ccccc1', 'O=C1CCC(N2Cc3c(OCc4ccc(CBr)cc4)cccc3C2=O)C(=O)N1']	2	60	63
Cc1ccc(S(=O)(=O)OC2CCCC2C)cc1	CC1CCCC1O.Cc1ccc(S(=O)(=O)Cl)cc1	train	['CC1CCCC1O', 'Cc1ccc(S(=O)(=O)Cl)cc1']	2	29	32
COc1ccc(C(=O)N(C)c2ccc(C(=O)O)cc2)cc1	CNc1ccc(C(=O)O)cc1.COc1ccc(C(=O)Cl)cc1	train	['CNc1ccc(C(=O)O)cc1', 'COc1ccc(C(=O)Cl)cc1']	2	37	38
COC(=O)/C=C/c1ccc(C)cc1	COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.Cc1ccc(C=O)cc1	train	['COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1', 'Cc1ccc(C=O)cc1']	2	23	53
O=C(O)c1ccc2[nH]c3c(c2c1)CCCc1cn[nH]c1-3	CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCc1cn[nH]c1-3	train	['CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCc1cn[nH]c1-3']	1	40	42
O=C(COCc1ccccc1)N1CCCN(c2ccc(Cl)cc2Cl)CC1	Clc1ccc(N2CCCNCC2)c(Cl)c1.O=C(Cl)COCc1ccccc1	train	['Clc1ccc(N2CCCNCC2)c(Cl)c1', 'O=C(Cl)COCc1ccccc1']	2	41	44
CCC(O)(C#Cc1ccc(C(CC)(CC)c2cc(C)c(O)c(C)c2)cc1C)CC	C#CC(O)(CC)CC.CCC(CC)(c1ccc(Br)c(C)c1)c1cc(C)c(O)c(C)c1	train	['C#CC(O)(CC)CC', 'CCC(CC)(c1ccc(Br)c(C)c1)c1cc(C)c(O)c(C)c1']	2	50	55
COc1cc2nccc(Oc3ccc(NC(=O)C4CCCC4)cc3)c2cc1OC	COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC.O=C(O)C1CCCC1	train	['COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC', 'O=C(O)C1CCCC1']	2	44	46
CN(C)Nc1cc(F)ccc1[N+](=O)[O-]	CN(C)N.O=[N+]([O-])c1ccc(F)cc1F	train	['CN(C)N', 'O=[N+]([O-])c1ccc(F)cc1F']	2	29	31
Cc1oc(-c2ccccc2)nc1CCC#N	Cc1oc(-c2ccccc2)nc1CCC(N)=O	train	['Cc1oc(-c2ccccc2)nc1CCC(N)=O']	1	24	27
CC(C)(C)OC(=O)N1CCC(Oc2cccc3c2CCN3c2ncc(Br)cn2)CC1	CC(C)(C)OC(=O)N1CCC(Oc2cccc3c2CCN3)CC1.Clc1ncc(Br)cn1	train	['CC(C)(C)OC(=O)N1CCC(Oc2cccc3c2CCN3)CC1', 'Clc1ncc(Br)cn1']	2	50	53
COc1cc(NC(=O)c2cc(C(F)(F)F)ccc2F)ccn1	COc1cc(N)ccn1.O=C(Cl)c1cc(C(F)(F)F)ccc1F	train	['COc1cc(N)ccn1', 'O=C(Cl)c1cc(C(F)(F)F)ccc1F']	2	37	40
CCCOc1ccc(N)cc1-c1ncc(-c2nnn[nH]2)c(=O)[nH]1	CCCOc1ccc([N+](=O)[O-])cc1-c1ncc(-c2nnn[nH]2)c(=O)[nH]1	train	['CCCOc1ccc([N+](=O)[O-])cc1-c1ncc(-c2nnn[nH]2)c(=O)[nH]1']	1	44	55
COc1cc2ncnc(N3CCC(NC(=O)Cc4ccc(C(C)C)cc4)CC3)c2cc1OC	CC(C)c1ccc(CC(=O)O)cc1.COc1cc2ncnc(N3CCC(N)CC3)c2cc1OC	train	['CC(C)c1ccc(CC(=O)O)cc1', 'COc1cc2ncnc(N3CCC(N)CC3)c2cc1OC']	2	52	54
CN(C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1-c1ccccc1N	CC(C)(C(=O)Nc1ccccc1-c1ccccc1N)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.CI	train	['CC(C)(C(=O)Nc1ccccc1-c1ccccc1N)c1cc(C(F)(F)F)cc(C(F)(F)F)c1', 'CI']	2	62	62
C[Si](C)(C)CCOCn1cc(-c2ccc(O)cc2)c2c(NC3CCCC3)nc(Cl)nc21	C[Si](C)(C)CCOCn1cc(I)c2c(NC3CCCC3)nc(Cl)nc21.OB(O)c1ccc(O)cc1	train	['C[Si](C)(C)CCOCn1cc(I)c2c(NC3CCCC3)nc(Cl)nc21', 'OB(O)c1ccc(O)cc1']	2	56	62
ON=CC1=Cc2cc(Cc3cccnc3)ccc2OC1	NO.O=CC1=Cc2cc(Cc3cccnc3)ccc2OC1	train	['NO', 'O=CC1=Cc2cc(Cc3cccnc3)ccc2OC1']	2	30	32
CCCCSc1c(CCC)c(=O)oc2ccc(Br)cc12	CCCCS.CCCc1c(Cl)c2cc(Br)ccc2oc1=O	train	['CCCCS', 'CCCc1c(Cl)c2cc(Br)ccc2oc1=O']	2	32	33
CN(CC(=O)OC(C)(C)C)C(=O)CCc1cccc(-c2nc(=O)c3ccccc3s2)n1	CNCC(=O)OC(C)(C)C.O=C(O)CCc1cccc(-c2nc(=O)c3ccccc3s2)n1	train	['CNCC(=O)OC(C)(C)C', 'O=C(O)CCc1cccc(-c2nc(=O)c3ccccc3s2)n1']	2	55	55
Cn1cc(Nc2ncc3cnn(Cc4cccc(C5CCOCC5)c4)c3n2)cn1	Cn1cc(Nc2ncc3cnn(Cc4cccc(C5=CCOCC5)c4)c3n2)cn1	train	['Cn1cc(Nc2ncc3cnn(Cc4cccc(C5=CCOCC5)c4)c3n2)cn1']	1	45	46
CCc1noc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(-c4ccccc4F)cc32)n1	CCc1noc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(Br)cc32)n1.OB(O)c1ccccc1F	train	['CCc1noc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(Br)cc32)n1', 'OB(O)c1ccccc1F']	2	71	78
c1ccc(-c2ncc(-c3c[nH]c(C4CCN(c5cccnc5)CC4)n3)cn2)cc1	Brc1cccnc1.c1ccc(-c2ncc(-c3c[nH]c(C4CCNCC4)n3)cn2)cc1	train	['Brc1cccnc1', 'c1ccc(-c2ncc(-c3c[nH]c(C4CCNCC4)n3)cn2)cc1']	2	52	53
Cc1cc(CN(CCC(C)C)C(=O)OC(C)(C)C)ccc1-c1ccc(NS(C)(=O)=O)cc1	CS(=O)(=O)Cl.Cc1cc(CN(CCC(C)C)C(=O)OC(C)(C)C)ccc1-c1ccc(N)cc1	train	['CS(=O)(=O)Cl', 'Cc1cc(CN(CCC(C)C)C(=O)OC(C)(C)C)ccc1-c1ccc(N)cc1']	2	58	61
COc1ccccc1-c1ncccc1CO	COc1ccccc1B(O)O.OCc1cccnc1Cl	train	['COc1ccccc1B(O)O', 'OCc1cccnc1Cl']	2	21	28
COC(=O)c1ccsc1NCc1ccccc1	COC(=O)c1ccsc1N.O=Cc1ccccc1	train	['COC(=O)c1ccsc1N', 'O=Cc1ccccc1']	2	24	27
Cc1cc(-c2ccc(F)cc2)c2c(c1)cc1n2CCNC1=O	Cc1cc(Br)c2c(c1)cc1n2CCNC1=O.OB(O)c1ccc(F)cc1	train	['Cc1cc(Br)c2c(c1)cc1n2CCNC1=O', 'OB(O)c1ccc(F)cc1']	2	38	45
COC=Cc1ccc(OCCCCOCc2ccccc2)nc1NC(=O)C(C)(C)C	CC(C)(C)C(=O)Nc1nc(OCCCCOCc2ccccc2)ccc1C=O.CCOCC	train	['CC(C)(C)C(=O)Nc1nc(OCCCCOCc2ccccc2)ccc1C=O', 'CCOCC']	2	44	48
C=C(COC(=O)CCCCCCBr)COC(=O)OCCCCCCCCCCCCCCCCCC	C=C(CO)COC(=O)OCCCCCCCCCCCCCCCCCC.O=C(O)CCCCCCBr	train	['C=C(CO)COC(=O)OCCCCCCCCCCCCCCCCCC', 'O=C(O)CCCCCCBr']	2	46	48
Cc1ccc(-c2ccccc2C(=O)NCCC#N)cc1	Cc1ccc(-c2ccccc2C(=O)O)cc1.N#CCCN	train	['Cc1ccc(-c2ccccc2C(=O)O)cc1', 'N#CCCN']	2	31	33
COc1ccc(C#Cc2ccccc2)c(CCC(C)N(C)CCc2ccc(OC)c(OC)c2)c1	C=O.COc1ccc(C#Cc2ccccc2)c(CCC(C)NCCc2ccc(OC)c(OC)c2)c1	train	['C=O', 'COc1ccc(C#Cc2ccccc2)c(CCC(C)NCCc2ccc(OC)c(OC)c2)c1']	2	53	54
CCCCc1oc2ccccc2c1C(=O)Nc1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)O)ccc2c1	CCCCc1oc2ccccc2c1C(=O)Nc1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)OC)ccc2c1	train	['CCCCc1oc2ccccc2c1C(=O)Nc1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)OC)ccc2c1']	1	62	63
CN1CCN(c2ccc([N+](=O)[O-])cc2CC(=O)N[C@@H]2C[C@@H]3C[C@H]2[C@@H](Nc2nc(Cl)ncc2F)[C@H]3C(N)=O)CC1	CN1CCN(c2ccc([N+](=O)[O-])cc2CC(=O)O)CC1.NC(=O)[C@H]1[C@@H]2C[C@@H]([NH3+])[C@@H](C2)[C@H]1Nc1nc(Cl)ncc1F	train	['CN1CCN(c2ccc([N+](=O)[O-])cc2CC(=O)O)CC1', 'NC(=O)[C@H]1[C@@H]2C[C@@H]([NH3+])[C@@H](C2)[C@H]1Nc1nc(Cl)ncc1F']	2	96	105
Nc1ccc2c(c1)OCC2	O=[N+]([O-])c1ccc2c(c1)OCC2	train	['O=[N+]([O-])c1ccc2c(c1)OCC2']	1	16	27
CCCCC(=O)Nc1cnc2ccccc2c1Cl	CCCCC(=O)Cl.Nc1cnc2ccccc2c1Cl	train	['CCCCC(=O)Cl', 'Nc1cnc2ccccc2c1Cl']	2	26	29
CC(C)(C)[C@H]1CC[C@@H](C(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccc(C(=O)NCCC(=O)O)cc2)CC1	CCOC(=O)CCNC(=O)c1ccc(C(NC(=O)Nc2ccc(OC(F)(F)F)cc2)[C@H]2CC[C@@H](C(C)(C)C)CC2)cc1	train	['CCOC(=O)CCNC(=O)c1ccc(C(NC(=O)Nc2ccc(OC(F)(F)F)cc2)[C@H]2CC[C@@H](C(C)(C)C)CC2)cc1']	1	80	82
CS(=O)(=O)OCCNc1nonc1-c1noc(=O)n1-c1ccc(F)c(Br)c1	CS(=O)(=O)Cl.O=c1onc(-c2nonc2NCCO)n1-c1ccc(F)c(Br)c1	train	['CS(=O)(=O)Cl', 'O=c1onc(-c2nonc2NCCO)n1-c1ccc(F)c(Br)c1']	2	49	52
CCCCCCCCCCCCc1csc(-c2cc(CCCCCCCCCCCC)c([Sn](C)(C)C)s2)c1	CCCCCCCCCCCCc1csc(-c2cc(CCCCCCCCCCCC)c(Br)s2)c1.C[Sn](C)(C)Cl	train	['CCCCCCCCCCCCc1csc(-c2cc(CCCCCCCCCCCC)c(Br)s2)c1', 'C[Sn](C)(C)Cl']	2	56	61
O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC2(Cc3ccccc3C2)C1	O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC2(Cc3ccccc3C2O)C1	train	['O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC2(Cc3ccccc3C2O)C1']	1	46	47
Cc1cc(NC(=O)c2nccnc2Br)ccn1	COC(=O)c1nccnc1Br.Cc1cc(N)ccn1	train	['COC(=O)c1nccnc1Br', 'Cc1cc(N)ccn1']	2	27	30
CC(C)(C)OC(=O)n1nccc1-c1ccc(Br)cc1	Brc1ccc(-c2ccn[nH]2)cc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	train	['Brc1ccc(-c2ccn[nH]2)cc1', 'CC(C)(C)OC(=O)OC(=O)OC(C)(C)C']	2	34	53
Cc1cc(C[C@@H](O)C(=O)O)cc(Cl)c1OCc1ccccc1	Cc1cc(CC(=O)C(=O)O)cc(Cl)c1OCc1ccccc1	train	['Cc1cc(CC(=O)C(=O)O)cc(Cl)c1OCc1ccccc1']	1	41	37
O=C(CN1CCCC(c2ccccc2)(c2ccccc2)C1=O)N1CCC(Oc2ccc(Cl)cc2)CC1	Clc1ccc(OC2CCNCC2)cc1.O=C(O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O	train	['Clc1ccc(OC2CCNCC2)cc1', 'O=C(O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O']	2	59	59
CCCn1ccc2ccncc21	CCCI.c1cc2cc[nH]c2cn1	train	['CCCI', 'c1cc2cc[nH]c2cn1']	2	16	21
CCCCCC=CC=CCCCCC(=O)O	CCCCC/C=C/C=O.O=C(O)CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1	train	['CCCCC/C=C/C=O', 'O=C(O)CCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1']	2	21	57
C[C@H]1C[C@@H]2[C@](C)(N=C(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(C)(C)S2(=O)=O)c2cc([N+](=O)[O-])ccc2O1	C[C@H](O)C[C@H]1[C@@](C)(c2cc([N+](=O)[O-])ccc2F)N=C(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(C)(C)S1(=O)=O	train	['C[C@H](O)C[C@H]1[C@@](C)(c2cc([N+](=O)[O-])ccc2F)N=C(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(C)(C)S1(=O)=O']	1	99	100
Cc1nc(Br)n(S(C)(=O)=O)c1C(=O)OC(C)C	CS(=O)(=O)Cl.Cc1nc(Br)[nH]c1C(=O)OC(C)C	train	['CS(=O)(=O)Cl', 'Cc1nc(Br)[nH]c1C(=O)OC(C)C']	2	35	39
Cc1ncsc1N1CCN(C(=O)OC(C)(C)C)CC1	CC(C)(C)OC(=O)N1CCNCC1.Cc1ncsc1Br	train	['CC(C)(C)OC(=O)N1CCNCC1', 'Cc1ncsc1Br']	2	32	33
CCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OC=C1CCCC[N+]1(C)C	CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OC=C1CCCC[N+]1(C)C)OCc1ccccc1	train	['CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OC=C1CCCC[N+]1(C)C)OCc1ccccc1']	1	53	62
COC(=O)COc1cccc2c1OCC(=O)N2CC(=O)NC(c1ccccc1)c1ccccc1	COC(=O)CBr.O=C(CN1C(=O)COc2c(O)cccc21)NC(c1ccccc1)c1ccccc1	train	['COC(=O)CBr', 'O=C(CN1C(=O)COc2c(O)cccc21)NC(c1ccccc1)c1ccccc1']	2	53	58
CCN(CC)CCN(C)c1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	C=O.CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	train	['C=O', 'CCN(CC)CCNc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1']	2	46	47
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1O	Nc1ccc([N+](=O)[O-])cc1Cl.O=C(O)c1ccccc1O	train	['Nc1ccc([N+](=O)[O-])cc1Cl', 'O=C(O)c1ccccc1O']	2	39	41
CC(=O)N1CCC(C)(C)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c21	CC(=O)Cl.CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21	train	['CC(=O)Cl', 'CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21']	2	53	54
COCCN(C)Cc1cc(Cl)c(F)c(CN)c1	COCCN(C)Cc1cc(Cl)c(F)c(CNC(=O)OC(C)(C)C)c1	train	['COCCN(C)Cc1cc(Cl)c(F)c(CNC(=O)OC(C)(C)C)c1']	1	28	42
CCCCCCCCCCN(O)C(=O)N(CC)CC	CCCCCCCCCCNO.CCN(CC)C(=O)Cl	train	['CCCCCCCCCCNO', 'CCN(CC)C(=O)Cl']	2	26	27
CCCCCCc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1	CCCCCCc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)OCC)cc1	train	['CCCCCCc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)OCC)cc1']	1	51	53
CC(C)(C)C#Cc1ccc(-c2cc(Cn3cc4nc(-c5cccc(F)c5F)nc-4cn3)on2)cc1	C#CC(C)(C)C.Fc1cccc(-c2nc3cnn(Cc4cc(-c5ccc(I)cc5)no4)cc-3n2)c1F	train	['C#CC(C)(C)C', 'Fc1cccc(-c2nc3cnn(Cc4cc(-c5ccc(I)cc5)no4)cc-3n2)c1F']	2	61	63
O=C(N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O)C1CCC1	N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O.O=C(O)C1CCC1	train	['N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(Cl)nc32)[C@H](O)[C@@H]1O', 'O=C(O)C1CCC1']	2	83	85
CN(CCCC(=O)NC1COC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1	CN(CCCC(=O)O)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1.NC1COC1	train	['CN(CCCC(=O)O)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1', 'NC1COC1']	2	58	65
CCOC(=O)c1cc2nc(C)c([C@H](OC(C)(C)C)C(=O)OCC)c(N3CCC(C)(OCCCC[C@@H](C)OCc4ccccc4)CC3)n2n1	CCOC(=O)c1cc2nc(C)c([C@H](OC(C)(C)C)C(=O)OCC)c(Cl)n2n1.C[C@H](CCCCOC1(C)CCNCC1)OCc1ccccc1	train	['CCOC(=O)c1cc2nc(C)c([C@H](OC(C)(C)C)C(=O)OCC)c(Cl)n2n1', 'C[C@H](CCCCOC1(C)CCNCC1)OCc1ccccc1']	2	89	89
CS(=O)(=O)Nc1cc(Br)cc(C#N)c1	CS(=O)(=O)Cl.N#Cc1cc(N)cc(Br)c1	train	['CS(=O)(=O)Cl', 'N#Cc1cc(N)cc(Br)c1']	2	28	31
COC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)c(F)c2n1	COC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CBr)c(F)c2n1.O=C1CCC(=O)N1	train	['COC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CBr)c(F)c2n1', 'O=C1CCC(=O)N1']	2	54	57
CCCCOC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2)CC1	CCCCOC(=O)Cl.CS(=O)(=O)c1ccc(-n2ncc3c(OC4CCNCC4)ncnc32)cc1	train	['CCCCOC(=O)Cl', 'CS(=O)(=O)c1ccc(-n2ncc3c(OC4CCNCC4)ncnc32)cc1']	2	55	58
CCOc1ccc(S(=O)(=O)N2CCC(=NOCc3cccc(C(F)(F)F)c3)CC2)cc1	CCO.O=S(=O)(c1ccc(F)cc1)N1CCC(=NOCc2cccc(C(F)(F)F)c2)CC1	train	['CCO', 'O=S(=O)(c1ccc(F)cc1)N1CCC(=NOCc2cccc(C(F)(F)F)c2)CC1']	2	54	56
CCOP(=O)(CC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1O[C@H]1CCOC1)OCC	CCOP(=O)(CC(=O)O)OCC.Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1O[C@H]1CCOC1	train	['CCOP(=O)(CC(=O)O)OCC', 'Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1O[C@H]1CCOC1']	2	68	70
