smiles	smiles-out
c1(ccc(cc1)Cl)Nc1c(c(nc(n1)C)Cl)NC(=O)c1ccccc1F	c1(ccc(cc1)Cl)Nc1c(c(nc(n1)C)Cl)NC(=O)c1ccccc1F
C1Nc2c(C1)cccc2	C1Nc2c(C1)cccc2
N1(CCN(CC1)c1nc(cc(n1)N(C)C)Nc1ccc(cc1)Cl)c1ncccc1	N1(CCN(CC1)c1nc(cc(n1)N(C)C)Nc1ccc(cc1)Cl)c1ncccc1
c1cccc(c1)C(CNC(=O)CCCCCCC(=O)NO)O	c1cccc(c1)C(CNC(=O)CCCCCCC(=O)NO)O
c1cnc2c(n1)n(c1c(n2CCCN)cccc1)COC	c1cnc2c(n1)n(c1c(n2CCCN)cccc1)COC
C=CC(=O)N(C)C	C=CC(=O)N(C)C
c1(ccc2c(c1)nc(n2C1CCCCC1)c1ccc(cc1)C(=O)N(c1ccc(cc1)Cl)C)C(=O)O	c1(ccc2c(c1)nc(n2C1CCCCC1)c1ccc(cc1)C(=O)N(c1ccc(cc1)Cl)C)C(=O)O
c1c(ccc(c1)NC(=O)Nc1cccc(c1)C)C	c1c(ccc(c1)NC(=O)Nc1cccc(c1)C)C
[nH]1c(nn2c(c1=O)c(nc2C1CCCCCC1)C)c1c(ccc(c1)CN1CCN(CC1)CC)OCC	[nH]1c(nn2c(c1=O)c(nc2C1CCCCCC1)C)c1c(ccc(c1)CN1CCN(CC1)CC)OCC
c12c(nc(nc1c1occc1)N)n(nn2)Cc1cnccn1	c12c(nc(nc1c1occc1)N)n(nn2)Cc1cnccn1
C(CC(CC(C(C)C)(C)C)(C)C)(C)C	C(CC(CC(C(C)C)(C)C)(C)C)(C)C
c1(cc(cc(c1O)C(=O)N(C)C)C#N)NC1=C(C(=O)C1=O)N[C@@H](C)C(C)C	c1(cc(cc(c1O)C(=O)N(C)C)C#N)NC1=C(C(=O)C1=O)N[C@@H](C)C(C)C
c1cc(ccn1)C	c1cc(ccn1)C
c1cc(ccn1)C	c1cc(ccn1)C
c1(ccc2c(c1)C(C(C(O2)(C)C)OCC#C)OCCC1CCCCC1)NCc1c(cccc1)C	c1(ccc2c(c1)C(C(C(O2)(C)C)OCC#C)OCCC1CCCCC1)NCc1c(cccc1)C
[C@H]12[C@H]([C@H](CO1)O)CCO2	[C@H]12[C@H]([C@H](CO1)O)CCO2
n1cccc(c1S)C	n1cccc(c1S)C
c1ccc(c(c1)C(=O)CC(=O)OCC)Cl	c1ccc(c(c1)C(=O)CC(=O)OCC)Cl
c1ccccc1CC	c1ccccc1CC
c1(c2occc2)nc(nc2c1ncn2CC(=O)NCc1ccccn1)N	c1(c2occc2)nc(nc2c1ncn2CC(=O)NCc1ccccn1)N
n1c2c(c3c(c1N)ncn3CCCCS(=O)(=O)c1ccccc1)cccc2	n1c2c(c3c(c1N)ncn3CCCCS(=O)(=O)c1ccccc1)cccc2
CC1=CCCCC1	CC1=CCCCC1
c12c(c(ncc1)O[C@H]1CN([C@@H](C1)C(=O)N[C@]1(C(=O)NS(=O)(=O)C3CC3)CC1C=C)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)ccc(c2)OC(C)(C)C	c12c(c(ncc1)O[C@H]1CN([C@@H](C1)C(=O)N[C@]1(C(=O)NS(=O)(=O)C3CC3)CC1C=C)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)ccc(c2)OC(C)(C)C
c12c(c(n(c1cccc2)C)C=O)CCN(C)C	c12c(c(n(c1cccc2)C)C=O)CCN(C)C
c1(c(c(n(c1)S(=O)(=O)c1ccc(cc1)C)C=O)CC(=O)O)CCC(=O)O	c1(c(c(n(c1)S(=O)(=O)c1ccc(cc1)C)C=O)CC(=O)O)CCC(=O)O
S(=O)(=O)(Nc1c(=O)n(CC(=O)NCCONC(=N)N)c(cc1)C)c1cccc(c1)F	S(=O)(=O)(Nc1c(=O)n(CC(=O)NCCONC(=N)N)c(cc1)C)c1cccc(c1)F
n1c2c(c3c(c1N)ncn3CCOCCCc1ccc(cc1)n1cccc1)cccc2	n1c2c(c3c(c1N)ncn3CCOCCCc1ccc(cc1)n1cccc1)cccc2
c1cc(ccc1)CCNC	c1cc(ccc1)CCNC
c1cc(c(c(c1)C)C)O	c1cc(c(c(c1)C)C)O
c1(cc(no1)NS(=O)(=O)c1ccc(cc1)Oc1ccccc1)C	c1(cc(no1)NS(=O)(=O)c1ccc(cc1)Oc1ccccc1)C
c1c(coc1C=O)c1ccccc1	c1c(coc1C=O)c1ccccc1
[C@@H]1([C@]([C@@H](O[C@@H]1CO)n1c2c(c(ncn2)N)c(c1)C(=O)O)(O)C)O	[C@@H]1([C@]([C@@H](O[C@@H]1CO)n1c2c(c(ncn2)N)c(c1)C(=O)O)(O)C)O
O1CCN(CC1)C	O1CCN(CC1)C
C1(C(=O)NC(c2ccc3c(c2)cccc3)C)CC1c1ccc(cc1)F	C1(C(=O)NC(c2ccc3c(c2)cccc3)C)CC1c1ccc(cc1)F
c1(=O)n(c2c([nH]1)cccc2)C1CCNCC1	c1(=O)n(c2c([nH]1)cccc2)C1CCNCC1
c1(ccc(c(c1)C(=O)O)NC(=O)c1c2c(on1)cc(c(c2)N(C(=O)OC)C)c1ccc(cc1C(F)(F)F)NC(=O)C)C#N	c1(ccc(c(c1)C(=O)O)NC(=O)c1c2c(on1)cc(c(c2)N(C(=O)OC)C)c1ccc(cc1C(F)(F)F)NC(=O)C)C#N
C1CCCNCC1	C1CCCNCC1
C(c1ccccc1)C1CCN(CC1)C	C(c1ccccc1)C1CCN(CC1)C
c1(ccc(c(c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)c1c(cccc1)Oc1ccccc1)Nc1ccc(c(c1)C)OC)Cl	c1(ccc(c(c1)C(=O)N[C@H](C(=O)O)Cc1ccc(cc1)c1c(cccc1)Oc1ccccc1)Nc1ccc(c(c1)C)OC)Cl
c1c(ccc(c1)C(=O)N([C@H](C(=O)O)Cc1ccc(cc1)c1ccccc1)CCNS(=O)(=O)c1ccccc1S(=O)(=O)C)c1ccc(cc1)C(F)(F)F	c1c(ccc(c1)C(=O)N([C@H](C(=O)O)Cc1ccc(cc1)c1ccccc1)CCNS(=O)(=O)c1ccccc1S(=O)(=O)C)c1ccc(cc1)C(F)(F)F
c1c(ccc(c1)C(=O)N([C@H](C(=O)O)Cc1ccc(cc1)c1ccccc1)CCNS(=O)(=O)c1c(onc1C)C)c1ccc(cc1)C(F)(F)F	c1c(ccc(c1)C(=O)N([C@H](C(=O)O)Cc1ccc(cc1)c1ccccc1)CCNS(=O)(=O)c1c(onc1C)C)c1ccc(cc1)C(F)(F)F
c12c(nc(s1)Br)cccc2	c12c(nc(s1)Br)cccc2
c1cc(ccc1)C	c1cc(ccc1)C
c1c(cc(cc1)Nc1nc(ncn1)Nc1cc2c(cc1)[nH]cc2)Br	c1c(cc(cc1)Nc1nc(ncn1)Nc1cc2c(cc1)[nH]cc2)Br
C1CN(CCOC1)c1ccc(cc1)C	C1CN(CCOC1)c1ccc(cc1)C
c1(nc(n(c1CN(CCCC)Cc1cc2c(cc1)NC(=O)CC2)CCCC)c1ccccc1)C(F)(F)F	c1(nc(n(c1CN(CCCC)Cc1cc2c(cc1)NC(=O)CC2)CCCC)c1ccccc1)C(F)(F)F
c1c(cc(cc1N1c2n([C@](C1=O)(C)Cc1ccc(cc1)Br)c(cn2)S(=O)(=O)N1CCC(=O)CC1)Cl)Cl	c1c(cc(cc1N1c2n([C@](C1=O)(C)Cc1ccc(cc1)Br)c(cn2)S(=O)(=O)N1CCC(=O)CC1)Cl)Cl
c1c(c(cc(c1)O)O)C1SCCS1	c1c(c(cc(c1)O)O)C1SCCS1
N([C@H](C(=O)N([C@H](/C=C(/C(=O)OCC)\C)C(C)C)C)C(C=C)(C)C)C(=O)OC(C)(C)C	N([C@H](C(=O)N([C@H](/C=C(/C(=O)OCC)\C)C(C)C)C)C(C=C)(C)C)C(=O)OC(C)(C)C
CCC1CCC(CC1)C	CCC1CCC(CC1)C
C(=O)(N(CCN1[C@@H]([C@@H]2[C@H](C1)C2(C)C)CO)[C@@H]1CC[C@]2(C(C1)C2)c1cccc(c1)C#N)Nc1cncc(c1)Br	C(=O)(N(CCN1[C@@H]([C@@H]2[C@H](C1)C2(C)C)CO)[C@@H]1CC[C@]2(C(C1)C2)c1cccc(c1)C#N)Nc1cncc(c1)Br
N(c1n(c2c(n1)cc(cc2)Oc1ccnc(c1)C(=O)NCCO)C)c1cc(c(cc1)C)C(F)(F)F	N(c1n(c2c(n1)cc(cc2)Oc1ccnc(c1)C(=O)NCCO)C)c1cc(c(cc1)C)C(F)(F)F
C(O[C@H](C(=O)N[C@H]1[C@H](OCC1=O)C)Cc1ccccc1)c1cccc2c1cccc2	C(O[C@H](C(=O)N[C@H]1[C@H](OCC1=O)C)Cc1ccccc1)c1cccc2c1cccc2
c12cn[nH]c1CCc1c2n(nc1C(=O)N)Cc1ccccc1	c12cn[nH]c1CCc1c2n(nc1C(=O)N)Cc1ccccc1
c12c(CCc3c1n[nH]c3C(=O)N)[nH]nc2SCc1ccccc1	c12c(CCc3c1n[nH]c3C(=O)N)[nH]nc2SCc1ccccc1
N(C[C@@H](CSc1ccccc1OC)CCC)[C@H]1CSc2c(OC1)cccc2	N(C[C@@H](CSc1ccccc1OC)CCC)[C@H]1CSc2c(OC1)cccc2
C(=C\CC[C@@H](C(=O)O)N)(\CNC(=N)C)/F	C(=C\CC[C@@H](C(=O)O)N)(\CNC(=N)C)/F
C1CCC(=C(C1(C)C)/C=C/C(c1ccc(cc1)F)(O)C)C	C1CCC(=C(C1(C)C)/C=C/C(c1ccc(cc1)F)(O)C)C
C1CCC2=C(C1(C)C)CC(CC2)CC#Cc1ccc(cc1)OC	C1CCC2=C(C1(C)C)CC(CC2)CC#Cc1ccc(cc1)OC
c1cccc2c1C1C(CC2c2ccccc12)(C)C(=O)Nc1nc(c[nH]1)C(C)(C)C	c1cccc2c1C1C(CC2c2ccccc12)(C)C(=O)Nc1nc(c[nH]1)C(C)(C)C
n1c(C(=O)N[C@H]([C@H](C[C@H](C(=O)Nc2ccc(cc2)F)C)N)Cc2ccccc2)cc(cc1C(=O)N1[C@H](CCC1)CC)OC	n1c(C(=O)N[C@H]([C@H](C[C@H](C(=O)Nc2ccc(cc2)F)C)N)Cc2ccccc2)cc(cc1C(=O)N1[C@H](CCC1)CC)OC
C1[C@@H](CN([C@@H]1C(=O)O)C(=O)OC(C)(C)C)Oc1cccc(c1)Cl	C1[C@@H](CN([C@@H]1C(=O)O)C(=O)OC(C)(C)C)Oc1cccc(c1)Cl
c1ccc2c(c1)ccc(c2)OCCOc1ccc(cc1)CC(C(=O)O)C(=O)OC	c1ccc2c(c1)ccc(c2)OCCOc1ccc(cc1)CC(C(=O)O)C(=O)OC
c1(cccc2c1CCC/C/2=N\NS(=O)(=O)c1c(cc(cc1C(C)C)C(C)C)C(C)C)O	c1(cccc2c1CCC/C/2=N\NS(=O)(=O)c1c(cc(cc1C(C)C)C(C)C)C(C)C)O
c1cc(cc(c1N)O)c1ccc(c(c1)O)N	c1cc(cc(c1N)O)c1ccc(c(c1)O)N
c12c(OCO1)ccc(c2)CN1CCN(CC1)C(=O)Cc1nc(nc(n1)N)NCc1ccc(cc1)C(=O)Nc1ccccc1N	c12c(OCO1)ccc(c2)CN1CCN(CC1)C(=O)Cc1nc(nc(n1)N)NCc1ccc(cc1)C(=O)Nc1ccccc1N
[C@H]1(N(CCC1)C(=O)c1cc(ccc1)C(=O)O)CC	[C@H]1(N(CCC1)C(=O)c1cc(ccc1)C(=O)O)CC
C1C(=O)C=C2[C@](C1)(C1C(CC2)C2[C@](C[C@H]1O)(C(CC2)C(=O)C)C)C	C1C(=O)C=C2[C@](C1)(C1C(CC2)C2[C@](C[C@H]1O)(C(CC2)C(=O)C)C)C
o1c(cc(c1)C)C(O)C(C)F	o1c(cc(c1)C)C(O)C(C)F
c12n(c(nn1)[C@@H](COCc1ccccc1)NC(=O)C(N)(C)C)CCCC2OC(=O)NCCCO	c12n(c(nn1)[C@@H](COCc1ccccc1)NC(=O)C(N)(C)C)CCCC2OC(=O)NCCCO
c1cccc(c1)CCCC(NC(=O)C(N)(C)C)c1n2c(nn1)cccc2COC(=O)N(CC(=O)N)C	c1cccc(c1)CCCC(NC(=O)C(N)(C)C)c1n2c(nn1)cccc2COC(=O)N(CC(=O)N)C
C(C1(C(=O)NC(=O)N1)C)(c1ccc(cc1)c1ccc(cc1)C(=O)N(CCO)C)O	C(C1(C(=O)NC(=O)N1)C)(c1ccc(cc1)c1ccc(cc1)C(=O)N(CCO)C)O
C1CN(CCC1)C(=O)C	C1CN(CCC1)C(=O)C
C1(=O)CN(CCN1CCN(CC)CC)C	C1(=O)CN(CCN1CCN(CC)CC)C
c1(c(c(c(cc1)OC)OC)C)c1nccc(n1)c1nn2CCNC(=O)c2c1	c1(c(c(c(cc1)OC)OC)C)c1nccc(n1)c1nn2CCNC(=O)c2c1
N1(CC(C)(C)C)CCN(CC1)C	N1(CC(C)(C)C)CCN(CC1)C
c1(c(cc(c(c1)OC)OC)C)S(=O)(=O)Nc1ccc(c(c1)OC1CN(CC1)C)Cl	c1(c(cc(c(c1)OC)OC)C)S(=O)(=O)Nc1ccc(c(c1)OC1CN(CC1)C)Cl
n1c(cc2c(c1CCC(=O)N1CCCCC1)c(=O)cc(n2c1ccccc1)Nc1ccccc1)C	n1c(cc2c(c1CCC(=O)N1CCCCC1)c(=O)cc(n2c1ccccc1)Nc1ccccc1)C
c1ccc2c(c1c1cccc(c1)Cl)/C(=C/c1c(c(C(=O)NCCn3nncc3)c([nH]1)C)C)/C(=O)N2	c1ccc2c(c1c1cccc(c1)Cl)/C(=C/c1c(c(C(=O)NCCn3nncc3)c([nH]1)C)C)/C(=O)N2
CC1CC(CCC1)C	CC1CC(CCC1)C
c1(ccc(cc1)Cl)S(=O)(=O)N1[C@H](CCC[C@H]1c1ccccc1)COC(=O)NCCCn1cncc1	c1(ccc(cc1)Cl)S(=O)(=O)N1[C@H](CCC[C@H]1c1ccccc1)COC(=O)NCCCn1cncc1
c12c(cc(s1)C(C)C)cccc2	c12c(cc(s1)C(C)C)cccc2
CNN(C(C)C)C	CNN(C(C)C)C
C1CN(CCC1N1CCCC1)C(C)C	C1CN(CCC1N1CCCC1)C(C)C
C(=O)(c1cc(ccc1)NC(=O)c1nn(c(c1)C)C)c1cc2c(cc1)c(n[nH]2)/C=C/c1ccccn1	C(=O)(c1cc(ccc1)NC(=O)c1nn(c(c1)C)C)c1cc2c(cc1)c(n[nH]2)/C=C/c1ccccn1
c1c(ccc(c1)F)C	c1c(ccc(c1)F)C
C\1(=C/c2ccc(c(c2)OC)OCC(=O)OCC)/C(=O)N(NC1=O)c1ccc(cc1)F	C\1(=C/c2ccc(c(c2)OC)OCC(=O)OCC)/C(=O)N(NC1=O)c1ccc(cc1)F
c1(ccc(cc1)S(=O)(=O)C)C1=C(CC(C1)(C)C)c1ccc(cc1)Cl	c1(ccc(cc1)S(=O)(=O)C)C1=C(CC(C1)(C)C)c1ccc(cc1)Cl
c1(ccc(cc1)c1c(c[nH]n1)c1ccnc(c1)NCC1CCNCC1)F	c1(ccc(cc1)c1c(c[nH]n1)c1ccnc(c1)NCC1CCNCC1)F
c1ccc2c(c1CC(=O)O)cc(n2C(=O)c1ccc(cc1)OCCN(C(=O)c1ccccc1)C)C	c1ccc2c(c1CC(=O)O)cc(n2C(=O)c1ccc(cc1)OCCN(C(=O)c1ccccc1)C)C
c1ccccc1C	c1ccccc1C
c1cc(cc(c1C)Cl)c1ccc(c(c1)Cl)F	c1cc(cc(c1C)Cl)c1ccc(c(c1)Cl)F
C(=O)(Nc1c(cc(c(c1C)N1CCCC1)C)C)c1c(ccs1)Br	C(=O)(Nc1c(cc(c(c1C)N1CCCC1)C)C)c1c(ccs1)Br
C1C(CCN(C1)c1nc2c(c(c1)c1ccc(cc1)F)c(c(s2)C(=O)N)N)N	C1C(CCN(C1)c1nc2c(c(c1)c1ccc(cc1)F)c(c(s2)C(=O)N)N)N
c1(cc2c3c(c1)[C@H]1[C@@H](N3CCOC2)CCNC1)Nc1cccnc1OCCOC	c1(cc2c3c(c1)[C@H]1[C@@H](N3CCOC2)CCNC1)Nc1cccnc1OCCOC
c1ccc(cc1NC(=O)NC1CN(Cc2ccccc2)CC1)Nc1cc(nc2c1cccc2)C	c1ccc(cc1NC(=O)NC1CN(Cc2ccccc2)CC1)Nc1cc(nc2c1cccc2)C
c1(ccc(cc1)S(=O)(=O)N)Nc1ncc(c(n1)NCCn1cncc1)Br	c1(ccc(cc1)S(=O)(=O)N)Nc1ncc(c(n1)NCCn1cncc1)Br
C(=C(\C=C/C)/I)\C	C(=C(\C=C/C)/I)\C
[C@@H]1(N(CCC1)C(=O)CN1CCC[C@@H](C1=O)NS(=O)(=O)c1sc(cc1)c1ccc(cc1)C)CN1CCCC1	[C@@H]1(N(CCC1)C(=O)CN1CCC[C@@H](C1=O)NS(=O)(=O)c1sc(cc1)c1ccc(cc1)C)CN1CCCC1
c1(cccc(c1)[C@@]1(CCN(C[C@@H]1C)Cc1ccc(cc1)c1cncnc1)C)C(=O)O	c1(cccc(c1)[C@@]1(CCN(C[C@@H]1C)Cc1ccc(cc1)c1cncnc1)C)C(=O)O
c1cccc(c1)Nc1ccc2c(c1)[nH]c(=O)n2Cc1ccc(cc1)OC	c1cccc(c1)Nc1ccc2c(c1)[nH]c(=O)n2Cc1ccc(cc1)OC
c1(ccnc(n1)Nc1ccc(cc1)C#N)Nc1c(cc(cc1c1ccco1)C=O)C	c1(ccnc(n1)Nc1ccc(cc1)C#N)Nc1c(cc(cc1c1ccco1)C=O)C
C1C(CC(CC1)CCC1SC(=O)N(C1=O)C)OCc1nc(oc1C)c1cccc(c1)OC	C1C(CC(CC1)CCC1SC(=O)N(C1=O)C)OCc1nc(oc1C)c1cccc(c1)OC
c1cc(ccc1C)OC	c1cc(ccc1C)OC
c1cnc(c(c1)C(=O)Nc1ccc(cc1)C(F)(F)F)NCc1ccc(cc1)F	c1cnc(c(c1)C(=O)Nc1ccc(cc1)C(F)(F)F)NCc1ccc(cc1)F
c1ccc2c(c1)CCN(C2c1cccc(c1C)Cl)CC(=O)N(Cc1ccccc1F)C1Cc2ccccc2C1	c1ccc2c(c1)CCN(C2c1cccc(c1C)Cl)CC(=O)N(Cc1ccccc1F)C1Cc2ccccc2C1
c1(cccc(c1OC1CCN(CC1)C)Cc1cccc(c1OC1CCN(CC1)C)C)C	c1(cccc(c1OC1CCN(CC1)C)Cc1cccc(c1OC1CCN(CC1)C)C)C
N([C@H]([C@@H](C(=O)N1CSC([C@H]1C(=O)NCc1c(cccc1)C)(C)C)O)Cc1ccccc1)S(=O)(=O)c1cc(ccc1)F	N([C@H]([C@@H](C(=O)N1CSC([C@H]1C(=O)NCc1c(cccc1)C)(C)C)O)Cc1ccccc1)S(=O)(=O)c1cc(ccc1)F
c1cc(nc2c1c(=O)cc(n2c1ccccc1)Nc1ccccc1)c1cc(ccc1)F	c1cc(nc2c1c(=O)cc(n2c1ccccc1)Nc1ccccc1)c1cc(ccc1)F
n1cnc2c(c1N)N=C(C(O2)(C)C)c1ccc(cc1)[C@@H]1CC[C@H](CC1)C(=O)CO	n1cnc2c(c1N)N=C(C(O2)(C)C)c1ccc(cc1)[C@@H]1CC[C@H](CC1)C(=O)CO
n12c(nc(cc1NC1CNCCC1)c1ccccc1Cl)c(cn2)Br	n12c(nc(cc1NC1CNCCC1)c1ccccc1Cl)c(cn2)Br
c12c(cnn1c(cc(n2)c1c(cccc1)Cl)NCCCCNC(=O)C1CC1)Br	c12c(cnn1c(cc(n2)c1c(cccc1)Cl)NCCCCNC(=O)C1CC1)Br
c12c(cnn1c(cc(n2)c1c(cccc1)Cl)NCCCN(C)C(=O)CC1CCCCC1)Br	c12c(cnn1c(cc(n2)c1c(cccc1)Cl)NCCCN(C)C(=O)CC1CCCCC1)Br
c1cccc(c1Cl)c1nc2n(c(c1)NCCCN(S(=O)(=O)c1cccc3c1cccc3)C)ncc2Br	c1cccc(c1Cl)c1nc2n(c(c1)NCCCN(S(=O)(=O)c1cccc3c1cccc3)C)ncc2Br
C1N(CC(CC1)c1cc(n2c(n1)c(cn2)Br)NCc1cccnc1)C(=O)Nc1cc(ccc1)Cl	C1N(CC(CC1)c1cc(n2c(n1)c(cn2)Br)NCc1cccnc1)C(=O)Nc1cc(ccc1)Cl
c1ccc2c(n1)ccc(c2)N	c1ccc2c(n1)ccc(c2)N
c1c(cc(c(c1)Cl)c1nccc(n1)c1cc2c([nH]1)CCNC2=O)C	c1c(cc(c(c1)Cl)c1nccc(n1)c1cc2c([nH]1)CCNC2=O)C
c1(ccc(cc1C(=O)O)c1nccc(n1)c1cc2c([nH]1)CCNC2=O)F	c1(ccc(cc1C(=O)O)c1nccc(n1)c1cc2c([nH]1)CCNC2=O)F
N1CCC(CC1)C(=O)c1ccc(c(c1)C)OC(C)C	N1CCC(CC1)C(=O)c1ccc(c(c1)C)OC(C)C
c1c(nc(c(c1)S(=O)(=O)c1ccc(cc1)CC)Nc1c(cc(cc1Cl)OC)C)C	c1c(nc(c(c1)S(=O)(=O)c1ccc(cc1)CC)Nc1c(cc(cc1Cl)OC)C)C
c1(c(cccn1)C)CN(C1CCN(CC1)C(=O)Cc1ccccc1)Cc1ncccc1C	c1(c(cccn1)C)CN(C1CCN(CC1)C(=O)Cc1ccccc1)Cc1ncccc1C
c1cc(c2c(c1c1ccc(cc1)/C=C\1/CCCC1C)C[C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)N)O)C(C)C)O)O)C2=O)O	c1cc(c2c(c1c1ccc(cc1)/C=C\1/CCCC1C)C[C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)N)O)C(C)C)O)O)C2=O)O
c1(ccc(c(c1)Cl)c1cc(c2c(c1)C1C(O2)CCNC1)OCCCC)Cl	c1(ccc(c(c1)Cl)c1cc(c2c(c1)C1C(O2)CCNC1)OCCCC)Cl
c1ccc2c(c1C)ccnc2Cl	c1ccc2c(c1C)ccnc2Cl
O=C(CCCN1C(=O)/C(=C/c2ncc[nH]2)/SC1=S)O	O=C(CCCN1C(=O)/C(=C/c2ncc[nH]2)/SC1=S)O
O=C(CCCN1C(=O)/C(=C/c2c(cncc2)N)/SC1=S)O	O=C(CCCN1C(=O)/C(=C/c2c(cncc2)N)/SC1=S)O
O=C(CCCN1C(=O)/C(=C/C2=Cc3c(OC2)cccc3)/SC1=S)O	O=C(CCCN1C(=O)/C(=C/C2=Cc3c(OC2)cccc3)/SC1=S)O
O=C(CCCN1C(=O)/C(=C/c2c(ccc(c2)OC)OC)/SC1=S)O	O=C(CCCN1C(=O)/C(=C/c2c(ccc(c2)OC)OC)/SC1=S)O
C1CC=C(C(C1(C)C)C(=O)/C=C/C)C	C1CC=C(C(C1(C)C)C(=O)/C=C/C)C
n1c(nc(c(c1)Br)NCc1cccs1)Cl	n1c(nc(c(c1)Br)NCc1cccs1)Cl
c12c(N(C(=O)[C@@H](N(C1=O)[C@H](C)c1c(cc(cc1)Cl)N)c1ccc(cc1)Cl)CCOCCOC)ccc(c2)I	c12c(N(C(=O)[C@@H](N(C1=O)[C@H](C)c1c(cc(cc1)Cl)N)c1ccc(cc1)Cl)CCOCCOC)ccc(c2)I
c1cc(ccc1C1=C(CC2(CC2)C1)c1cc(c(cc1)F)Cl)S(=O)(=O)C	c1cc(ccc1C1=C(CC2(CC2)C1)c1cc(c(cc1)F)Cl)S(=O)(=O)C
c1ccc(cc1)Oc1ccc(cc1)NC(=O)Nc1ccc(cc1)N1CCC(C1)N(C(=O)C1CCC(=O)N1)C	c1ccc(cc1)Oc1ccc(cc1)NC(=O)Nc1ccc(cc1)N1CCC(C1)N(C(=O)C1CCC(=O)N1)C
OCCNCCO	OCCNCCO
c1ccc(cc1)c1ccc(cc1)C(=O)N1C/C(=N\OC)/C[C@H]1c1nc(no1)C(O)CC	c1ccc(cc1)c1ccc(cc1)C(=O)N1C/C(=N\OC)/C[C@H]1c1nc(no1)C(O)CC
c1(ccc(cc1)c1c(c2cnc(cc2)C)ncc(c1)Cl)S(=O)(=O)C	c1(ccc(cc1)c1c(c2cnc(cc2)C)ncc(c1)Cl)S(=O)(=O)C
C(c1nn(c(c1)c1ccc(cc1)OC)c1ccc(cc1)S(=O)(=O)N)(F)F	C(c1nn(c(c1)c1ccc(cc1)OC)c1ccc(cc1)S(=O)(=O)N)(F)F
C1CC(CCC1)CN	C1CC(CCC1)CN
CCc1ccc(c(c1)OC)OC	CCc1ccc(c(c1)OC)OC
n1cc(c(nc1Nc1ccc(cc1)SC(F)F)NCC#C)Br	n1cc(c(nc1Nc1ccc(cc1)SC(F)F)NCC#C)Br
C1CCC(C1)C(C)C	C1CCC(C1)C(C)C
n1(c(=O)n(c2c(c1=O)n(c(n2)N[C@H]1[C@@H](CCC1)O)Cc1ccc(c(c1)Br)OC)CCO)CC	n1(c(=O)n(c2c(c1=O)n(c(n2)N[C@H]1[C@@H](CCC1)O)Cc1ccc(c(c1)Br)OC)CCO)CC
Cc1cc2c(cc1)cccc2	Cc1cc2c(cc1)cccc2
CC(NC(=O)C)C	CC(NC(=O)C)C
C(=O)(N[C@@H]([C@@H](C)O)C(=O)NO)c1ccc(cc1)C#Cc1cc(ccc1)N	C(=O)(N[C@@H]([C@@H](C)O)C(=O)NO)c1ccc(cc1)C#Cc1cc(ccc1)N
C(=O)(c1ccc(cc1)I)NC	C(=O)(c1ccc(cc1)I)NC
n1c(nc2c(c1N)c1c(c(c2)c2sccc2)n(cc1)S(=O)(=O)C)N	n1c(nc2c(c1N)c1c(c(c2)c2sccc2)n(cc1)S(=O)(=O)C)N
c1(c2cc3c(c(c2)c2ncccn2)[nH]c(n3)NC(=O)NCC)ccc(nc1)CN1CCN(C(=O)C1)C	c1(c2cc3c(c(c2)c2ncccn2)[nH]c(n3)NC(=O)NCC)ccc(nc1)CN1CCN(C(=O)C1)C
c1(cc(c(c(c1)C)N1CCn2c1nc(c2C(=O)N(CC1CC1)CC1CC1)CC)C)C	c1(cc(c(c(c1)C)N1CCn2c1nc(c2C(=O)N(CC1CC1)CC1CC1)CC)C)C
c1cc(c2c(c1c1ccc(nc1)NC(=O)C)C[C@@H]1C(=C([C@@]3([C@@H](C1)C(C(=C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O	c1cc(c2c(c1c1ccc(nc1)NC(=O)C)C[C@@H]1C(=C([C@@]3([C@@H](C1)C(C(=C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O
c1c(c(c2c(c1N(C)C)C[C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O)CNC/C=C/c1ccccc1	c1c(c(c2c(c1N(C)C)C[C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O)CNC/C=C/c1ccccc1
c1(ccc(c2c1C[C@H]1C(=C([C@@]3([C@H](C1)C(C(C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O)c1ccc(o1)CN1CCN(CC1)C	c1(ccc(c2c1C[C@H]1C(=C([C@@]3([C@H](C1)C(C(C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O)c1ccc(o1)CN1CCN(CC1)C
COc1c(cc2c(c1)c(ccn2)Oc1ccc(c(c1)F)N)OC	COc1c(cc2c(c1)c(ccn2)Oc1ccc(c(c1)F)N)OC
Cc1ccc2c(c1)occ2	Cc1ccc2c(c1)occ2
